target_id	length	eff_length	est_counts	tpm
AT3G52072.6	1852	1691.4	6.39154	0.145975
AT3G02575.1	414	253.866	112.644	17.1404
AT3G02755.1	290	133.274	0	0
AT3G04275.1	241	88.7682	8	3.48138
AT3G01895.1	385	225.108	29.5954	5.0787
AT3G02285.1	326	167.49	0	0
AT3G01142.1	1579	1418.4	80.4147	2.19005
AT3G07875.1	1393	1232.4	79.4182	2.48935
AT3G63445.1	2417	2256.4	12.4247	0.212711
AT3G63445.2	2078	1917.4	34.7422	0.699942
AT3G63445.4	1538	1377.4	12.269	0.344085
AT3G63445.6	485	324.435	0	0
AT3G02855.1	251	97.5851	0	0
AT3G01945.1	224	74.5529	0	0
AT3G09155.1	564	403.402	0	0
AT3G01215.1	241	88.7682	0	0
AT3G24518.2	1508	1347.4	0	0
AT3G24518.3	1871	1710.4	15.3305	0.346241
AT3G24518.1	1897	1736.4	48.9813	1.08968
AT3G09985.1	303	145.358	1	0.265753
AT3G08475.1	367	207.3	0	0
AT3G03105.1	278	122.094	5	1.58196
AT3G04825.1	238	86.1971	29.2325	13.1006
AT3G02505.1	208	62.2397	29.2668	18.1646
AT3G02165.1	312	154.026	2	0.501595
AT3G09495.1	271	115.48	12	4.01414
AT3G09295.1	203	58.3802	1	0.661688
AT3G05145.1	227	77.081	0	0
AT3G52605.2	989	828.402	51.4753	2.40036
AT3G09895.1	218	70.0175	0	0
AT3G52605.1	870	709.402	0	0
AT3G08240.1	448	287.68	7	0.939956
AT3G07885.1	492	331.435	0	0
AT3G07605.1	214	66.8804	4.21874	2.43671
AT3G04695.1	253	99.42	4	1.55419
AT3G01202.1	1248	1087.4	70.9836	2.52166
AT3G09815.1	360	200.423	0	0
AT3G08525.1	432	271.736	3	0.426475
AT3G63445.5	942	781.402	0	0
AT3G03215.1	259	104.758	11.8889	4.38401
AT3G08805.1	203	58.3802	2	1.32338
AT3G09655.1	371	211.237	6.24323e-06	1.14171e-06
AT3G04015.1	386	226.108	3.34972	0.572283
AT3G07835.1	324	165.624	32.8288	7.65686
AT3G03025.1	482	321.435	5	0.60089
AT3G03125.1	595	434.402	0	0
AT3G03145.1	498	337.435	0	0
AT3G27990.4	820	659.402	24.6404	1.4435
AT3G27990.3	3713	3552.4	14.6336	0.159128
AT3G27990.2	3724	3563.4	0	0
AT3G27990.1	4107	3946.4	201.032	1.9678
AT3G09275.1	1389	1228.4	622.32	19.57
AT3G09635.1	235	83.7142	0.805002	0.371464
AT3G08480.1	237	85.371	0	0
AT3G02275.1	241	88.7682	12.416	5.40311
AT3G49668.1	200	56.1135	5.8766	4.04555
AT3G49668.2	243	90.512	0	0
AT3G02465.1	475	314.435	8.26968	1.01596
AT3G04025.1	210	63.7751	1	0.605713
AT3G03535.1	597	436.402	15.196	1.34512
AT3G52535.2	1078	917.402	1.386	0.058361
AT3G52535.3	258	103.888	14.2817	5.31045
AT3G21755.4	528	367.402	1.66707	0.175279
AT3G21755.5	2369	2208.4	0	0
AT3G21755.2	3103	2942.4	2.65632	0.0348737
AT3G21755.1	3183	3022.4	0.0102963	0.000131598
AT3G09745.3	904	743.402	8.69491	0.451814
AT3G09745.2	1888	1727.4	5.02467	0.112365
AT3G09745.1	1063	902.402	8.93889	0.38265
AT3G07315.1	249	95.7677	1215.62	490.34
AT3G01515.1	461	300.621	170.467	21.9048
AT3G54625.3	1927	1766.4	282.2	6.17144
AT3G46658.1	2239	2078.4	45.7394	0.850118
AT3G46658.2	1889	1728.4	50.2606	1.12332
AT3G07805.2	202	57.6129	0	0
AT3G07805.1	203	58.3802	9.65862	6.391
AT3G03095.1	754	593.402	0	0
AT3G52072.7	1392	1231.4	0	0
AT3G52072.4	1162	1001.4	20.8344	0.803693
AT3G52072.2	1452	1291.4	0	0
AT3G52072.3	1433	1272.4	57.2451	1.73793
AT3G52072.1	2035	1874.4	20.6563	0.425705
AT3G08665.1	360	200.423	0	0
AT3G07375.1	469	308.529	170.499	21.3474
AT3G03865.1	330	171.286	2	0.451053
AT3G56408.3	5561	5400.4	33.6197	0.240484
AT3G02535.1	723	562.402	116	7.96765
AT3G09305.1	266	110.864	2	0.696877
AT3G13061.1	687	526.402	0	0
AT3G02025.1	221	72.2957	0	0
AT3G22072.1	852	691.402	52.4889	2.93262
AT3G07795.1	220	71.5752	59.4275	32.0733
AT3G03702.3	2582	2421.4	36.578	0.583541
AT3G03702.1	2007	1846.4	5.51287e-05	1.15337e-06
AT3G03955.1	220	71.5752	0	0
AT3G01035.1	345	185.716	30	6.2401
AT3G07385.1	608	447.402	0	0
AT4G17098.3	1235	1074.4	0	0
AT4G17098.1	1709	1548.4	21.4584	0.535344
AT4G36808.1	1650	1489.4	1205.29	31.2608
AT4G17098.2	463	302.621	0	0
AT4G37553.2	746	585.402	0	0
AT4G37553.1	1416	1255.4	19.0702	0.586802
AT4G37553.4	422	261.788	4	0.59024
AT4G09165.1	345	185.716	3.72364	0.77453
AT4G39838.1	2077	1916.4	68.443	1.37962
AT4G05755.2	365	205.321	0.501792	0.0944081
AT4G05755.1	1011	850.402	1.31829	0.0598831
AT4G08705.1	319	160.788	8	1.922
AT4G07260.1	210	63.7751	0	0
AT4G31398.1	921	760.402	20.1651	1.02441
AT4G31398.2	578	417.402	0	0
AT4G04435.1	936	775.402	55.1609	2.74804
AT4G06695.1	365	205.321	57	10.7241
AT4G04055.1	782	621.402	97.5204	6.06236
AT4G20362.1	2206	2045.4	1833.81	34.6332
AT4G03585.1	782	621.402	200.724	12.478
AT4G37553.3	1137	976.402	0	0
AT4G05405.1	637	476.402	5	0.40543
AT4G03895.1	799	638.402	43.2815	2.61895
AT4G36032.2	2193	2032.4	49.8114	0.946756
AT4G36032.1	2382	2221.4	435.189	7.56779
AT4G34071.1	525	364.402	2	0.212016
AT4G09375.1	461	300.621	5	0.642495
AT4G04445.1	289	132.328	10.7876	3.14912
AT4G04445.2	213	66.1219	0	0
AT4G07190.1	570	409.402	18.2283	1.71994
AT4G07275.1	316	157.901	0	0
AT4G05065.1	277	121.119	24.3222	7.7573
AT4G07290.1	436	275.736	2	0.280192
AT4G36052.1	1062	901.402	3.32259	0.142389
AT4G36052.2	846	685.402	2.16002	0.121739
AT4G08225.1	616	455.402	41.9415	3.55769
AT4G07195.1	534	373.402	34	3.5174
AT4G37895.1	1554	1393.4	42.3512	1.17411
AT4G22233.1	897	736.402	17.0558	0.894697
AT4G22233.2	917	756.402	29.3757	1.50022
AT4G03755.1	839	678.402	4	0.227767
AT4G06395.1	425	264.736	21.49	3.13576
AT4G05015.1	217	69.2516	0	0
AT4G07165.1	463	302.621	1	0.12765
AT4G04035.1	379	219.152	2	0.352535
AT4G38932.1	771	610.402	1029	65.1206
AT4G07855.2	467	306.559	275.762	34.7486
AT4G07855.1	311	153.042	0	0
AT4G08005.1	247	94.0167	0	0
AT4G28162.2	1528	1367.4	79.3907	2.24281
AT4G28162.1	1891	1730.4	0	0
AT4G05910.1	352	192.639	75.983	15.2367
AT4G06340.1	1193	1032.4	50.4819	1.88889
AT4G05680.1	265	110.001	7.37736	2.59073
AT4G28162.3	1789	1628.4	16.6093	0.39401
AT4G07130.1	566	405.402	8.84378	0.842696
AT4G26795.1	1415	1254.4	19.6431	0.604911
AT4G26795.2	1277	1116.4	0	0
AT4G26795.4	1539	1378.4	15.7567	0.44158
AT4G26795.5	1415	1254.4	0	0
AT4G26795.6	966	805.402	0	0
AT4G26795.7	943	782.402	0	0
AT4G04135.1	266	110.864	0	0
AT4G25885.1	797	636.402	12.0776	0.733108
AT4G38552.1	3178	3017.4	115.053	1.47293
AT4G05815.1	384	224.108	44.7676	7.71658
AT4G08285.1	469	308.529	0	0
AT4G06985.1	488	327.435	204.482	24.124
AT4G05155.1	417	256.866	4	0.601549
AT4G04335.1	343	183.753	0	0
AT4G26795.3	1029	868.402	0	0
AT4G04515.1	621	460.402	0	0
AT4G03595.1	292	135.069	1	0.285997
AT4G07365.1	201	56.9049	2	1.35768
AT4G37225.2	548	387.402	3.22944	0.322022
AT4G04075.1	379	219.152	4	0.70507
AT4G34332.1	1058	897.402	4	0.172184
AT4G08925.1	307	149.195	2	0.517839
AT4G08815.1	222	72.9746	15.4743	8.19137
AT4G05785.1	237	85.371	12	5.42987
AT4G08935.1	202	57.6129	0	0
AT4G04505.1	295	137.931	0	0
AT4G06665.1	518	357.402	1.54902	0.167425
AT4G08795.1	346	186.716	9.44556	1.95419
AT4G05760.1	200	56.1135	27.0601	18.6286
AT4G03845.1	269	113.61	1	0.340018
AT4G01593.3	492	331.435	2.29956	0.268019
AT4G01593.2	741	580.402	83.6952	5.57045
AT4G01593.1	1349	1188.4	187.589	6.09766
AT4G04221.1	3204	3043.4	44.8069	0.568728
AT4G04221.2	1924	1763.4	31.6271	0.692829
AT4G04221.3	2293	2132.4	12.9009	0.233706
AT4G04221.4	3042	2881.4	3.54824e-05	4.75695e-07
AT4G04221.5	894	733.402	16.5447	0.871437
AT4G04221.6	1003	842.402	0	0
AT4G08245.2	259	104.758	0	0
AT4G05735.1	225	75.364	0	0
AT4G09225.1	326	167.49	0	0
AT4G07065.1	242	89.6169	1	0.431051
AT4G08785.2	615	454.402	140.482	11.9426
AT4G08785.1	451	290.68	0	0
AT4G09955.1	382	222.13	0	0
AT4G09685.1	1791	1630.4	0	0
AT4G09385.1	620	459.402	2.54956	0.214383
AT4G03705.1	214	66.8804	4	2.31036
AT4G09985.1	209	63.0012	0	0
AT4G08805.1	240	87.937	7	3.075
AT4G05685.1	697	536.402	69	4.9691
AT4G37225.1	611	450.402	14.7706	1.26682
AT4G06685.1	655	494.402	490.906	38.3563
AT4G06060.1	327	168.439	16	3.66941
AT4G08825.1	527	366.402	1	0.105429
AT4G37432.1	1957	1796.4	26.9137	0.578746
AT4G37432.2	1546	1385.4	289.329	8.06744
AT4G06745.1	388	228.085	0	0
AT4G06410.1	944	783.402	35.1934	1.73538
AT4G06990.1	223	73.7483	2.13931	1.12057
AT4G04455.1	423	262.788	202.119	29.7112
AT4G26095.1	3419	3258.4	155.856	1.84772
AT4G09432.1	2281	2120.4	24.2609	0.441985
AT4G09432.2	2202	2041.4	0	0
AT4G26488.1	1464	1303.4	13.2741	0.393411
AT4G26488.2	1484	1323.4	0	0
AT4G07085.1	294	136.959	0	0
AT4G08305.1	299	141.605	1	0.272797
AT4G05395.1	272	116.349	64.7969	21.5134
AT4G04077.1	826	665.402	0	0
AT4G05810.1	234	82.902	0	0
AT4G04275.1	409	248.967	0	0
AT4G08315.1	454	293.68	0	0
AT4G07655.1	226	76.2232	0	0
AT4G03725.1	973	812.402	0	0
AT4G06875.1	416	255.866	0	0
AT4G26095.2	3045	2884.4	97.4049	1.3045
AT4G09695.1	1642	1481.4	1274.58	33.2364
AT4G08015.1	438	277.708	2.27402	0.316318
AT4G09975.1	332	173.165	1.1109	0.24782
AT4G38545.2	745	584.402	9.11619	0.602588
AT4G38545.1	1848	1687.4	96.3748	2.2063
AT4G13505.1	1625	1464.4	5.94658	0.156865
AT4G13505.2	1767	1606.4	4710.95	113.285
AT4G07735.1	256	102.178	4	1.51224
AT4G06175.1	217	69.2516	0	0
AT4G06215.1	375	215.152	6.47557	1.16265
AT4G13918.1	3225	3064.4	32.7393	0.412708
AT4G06775.1	398	237.991	40	6.49258
AT4G07285.1	418	257.866	0	0
AT4G05775.1	437	276.736	5	0.697949
AT4G26582.2	2087	1926.4	29.6369	0.594298
AT4G26582.1	2085	1924.4	75.8968	1.52351
AT4G08245.1	252	98.5132	0	0
AT4G06770.1	377	217.152	5	0.889455
AT4G06780.1	458	297.621	0	0
AT4G06995.1	458	297.621	23.5989	3.06301
AT4G28652.1	2743	2582.4	1.68306e-05	2.51765e-07
AT4G07255.1	330	171.286	0	0
AT4G08295.1	200	56.1135	2	1.37683
AT4G09815.1	569	408.402	10.124	0.957603
AT4G38215.1	1340	1179.4	16.6558	0.545535
AT4G08985.1	661	500.402	0	0
AT4G27852.2	1157	996.402	1.77	0.0686211
AT4G09715.1	269	113.61	0	0
AT4G07095.1	681	520.402	1.20757	0.089638
AT4G03655.1	219	70.7972	1.39317	0.760164
AT4G04005.1	392	232.062	5	0.832308
AT4G07405.1	435	274.736	1.1036	0.155173
AT4G07405.3	198	54.5646	0.924103	0.654226
AT4G07405.2	614	453.402	1.06756e-06	9.09549e-08
AT4G06135.1	235	83.7142	0	0
AT4G07895.1	216	68.4063	0	0
AT4G06870.1	220	71.5752	0	0
AT4G07030.1	230	79.5962	0	0
AT4G26542.1	2764	2603.4	0	0
AT4G03985.1	271	115.48	0	0
AT4G09785.1	359	199.423	14	2.71189
AT4G40085.1	1509	1348.4	44.6632	1.27953
AT4G40085.2	929	768.402	9.95523	0.500474
AT4G40085.3	514	353.402	2.31209	0.252729
AT4G06415.1	467	306.559	0	0
AT4G25719.1	512	351.402	5.84295	0.642313
AT4G25719.2	287	130.395	5	1.48124
AT4G08575.1	362	202.403	3.12501	0.596422
AT4G38545.3	988	827.402	0	0
AT4G27852.3	1589	1428.4	2.28996	0.0619294
AT4G27852.1	1423	1262.4	6.92579	0.211929
AT4G27852.4	450	289.68	10.3777	1.38389
AT4G05935.1	321	162.739	0	0
AT4G05915.1	264	109.16	0	0
AT4G04425.1	277	121.119	0	0
AT4G06210.1	825	664.402	11.6199	0.675601
AT4G31248.1	1672	1511.4	196.114	5.01242
AT5G48775.2	2905	2744.4	10.9034	0.153474
AT5G04905.1	1859	1698.4	14.1533	0.321912
AT5G07152.1	2284	2123.4	41.2666	0.750731
AT5G02875.1	405	244.967	4	0.630769
AT5G01435.1	440	279.708	0	0
AT5G00870.1	306	148.21	0	0
AT5G54569.4	1040	879.402	0	0
AT5G54569.2	716	555.402	8.02114	0.557889
AT5G54569.1	2216	2055.4	39.8618	0.749167
AT5G09535.1	381	221.13	14.8316	2.59094
AT5G53048.1	936	775.402	2.7527	0.137136
AT5G09443.1	1051	890.402	258	11.1932
AT5G09275.1	591	430.402	129.875	11.6566
AT5G09135.1	244	91.387	0	0
AT5G02125.1	429	268.736	2	0.28749
AT5G04335.1	244	91.387	1.6545	0.69936
AT5G08275.1	616	455.402	2	0.16965
AT5G09150.1	437	276.736	8.2481	1.15135
AT5G01542.1	2577	2416.4	0	0
AT5G00900.1	234	82.902	1.21067	0.564128
AT5G00920.1	232	81.3	0	0
AT5G02905.1	285	128.567	2	0.600923
AT5G01255.1	281	124.878	34.1646	10.5684
AT5G15845.3	2740	2579.4	0	0
AT5G15845.2	1699	1538.4	2.03341	0.0510591
AT5G15845.1	2672	2511.4	9.40458	0.144658
AT5G15845.5	2722	2561.4	0	0
AT5G15845.4	1206	1045.4	0	0
AT5G00895.1	266	110.864	0	0
AT5G00875.1	688	527.402	8.63247	0.632284
AT5G00875.2	570	409.402	4.36753	0.412102
AT5G01645.1	357	197.502	56.172	10.9867
AT5G03668.1	1667	1506.4	11.6893	0.299756
AT5G08135.1	315	156.916	0	0
AT5G02755.1	296	138.846	0	0
AT5G06245.1	358	198.443	22.2292	4.3272
AT5G02515.1	1063	902.402	0	0
AT5G48775.1	4078	3917.4	60.4367	0.595966
AT5G49152.2	3447	3286.4	5.47612	0.0643681
AT5G49152.1	71	17.8571	0	0
AT5G00780.3	1016	855.402	9.63372	0.435053
AT5G00780.2	886	725.402	7.86434	0.418796
AT5G00780.1	911	750.402	22.8617	1.17688
AT5G01675.5	57	21	0	0
AT5G01675.4	136	16.7535	0	0
AT5G01675.6	527	366.402	0	0
AT5G01675.1	417	256.866	0	0
AT5G01675.3	656	495.402	0	0
AT5G01675.2	626	465.402	0	0
AT5G01615.1	225	75.364	0	0
AT5G01315.1	545	384.402	1.0015e-08	1.00643e-09
AT5G26146.3	1761	1600.4	0	0
AT5G26146.2	1865	1704.4	1.46678	0.0332439
AT5G26146.1	703	542.402	1.53322	0.109195
AT5G26146.4	3655	3494.4	0	0
AT5G01175.2	1007	846.402	9.33322	0.425965
AT5G09405.1	1138	977.402	0	0
AT5G07885.1	765	604.402	16	1.02262
AT5G16235.1	1236	1075.4	0	0
AT5G16235.2	1443	1282.4	72.2991	2.17785
AT5G01295.1	302	144.402	0	0
AT5G19221.1	997	836.402	8.39339	0.387651
AT5G08825.1	279	123.043	0	0
AT5G03985.1	369	209.259	5.2074	0.961294
AT5G01835.1	599	438.402	776.441	68.4155
AT5G05975.1	219	70.7972	2	1.09127
AT5G00860.1	246	93.1054	0	0
AT5G00785.1	235	83.7142	0	0
AT5G07525.1	508	347.402	2	0.222391
AT5G01205.1	205	59.964	0	0
AT5G45472.3	3041	2880.4	250.516	3.3597
AT5G09175.2	1801	1640.4	8.15731	0.192095
AT5G09175.3	1938	1777.4	28.4176	0.61762
AT5G09175.1	2128	1967.4	19.3749	0.380421
AT5G09175.4	1787	1626.4	0.30248	0.00718434
AT5G09175.5	1128	967.402	0	0
AT5G02895.1	1052	891.402	35.8144	1.55204
AT5G54569.3	765	604.402	29.7542	1.90169
AT5G07152.3	2033	1872.4	15.1115	0.311765
AT5G07152.2	2248	2087.4	0	0
AT5G09565.1	208	62.2397	21.9383	13.6161
AT5G63195.1	1520	1359.4	76.0149	2.16008
AT5G53048.2	400	239.991	2	0.321924
AT5G53048.3	348	188.697	1.33012	0.272298
AT5G53048.4	141	19.1877	1	2.01324
AT5G00965.1	375	215.152	0	0
AT5G09120.1	350	190.678	1.28316	0.259956
AT5G03875.1	349	189.678	2	0.407317
AT5G09395.1	1414	1253.4	9	0.277377
AT5G03165.1	386	226.108	34	5.80874
AT5G49138.1	1982	1821.4	33.0452	0.700843
AT5G02525.1	328	169.354	2	0.456198
AT5G06295.1	395	235.039	6	0.986121
AT5G03585.1	961	800.402	34.8001	1.67954
AT5G08835.1	487	326.435	0	0
AT5G60022.2	681	520.402	0	0
AT5G20225.2	1091	930.402	2.69106	0.111731
AT5G20225.1	1488	1327.4	1.51329	0.0440392
AT5G45472.1	6350	6189.4	51.2835	0.320072
AT5G45472.2	6593	6432.4	0	0
AT5G45472.4	3034	2873.4	22.9623	0.3087
AT5G45472.5	2451	2290.4	0	0
AT5G01545.1	420	259.866	1	0.148651
AT5G03375.1	283	126.724	66.5027	20.2721
AT5G01175.1	528	367.402	63.6668	6.69407
AT5G05995.1	674	513.402	0	0
AT5G09285.1	260	105.638	20.1628	7.37309
AT5G06695.3	569	408.402	0	0
AT5G08425.1	280	123.98	0	0
AT5G40348.2	1380	1219.4	0	0
AT5G40348.1	576	415.402	0	0
AT5G01765.1	533	372.402	706.731	73.3097
AT5G18255.1	1917	1756.4	263.413	5.79338
AT5G18255.3	1207	1046.4	302.376	11.1626
AT5G18255.2	108	5.53076	0	0
AT5G02195.1	650	489.402	51.7644	4.08587
AT5G03635.1	219	70.7972	7.29342	3.97955
AT5G38212.2	4541	4380.4	105.381	0.929323
AT5G38212.3	1909	1748.4	12.0616	0.266491
AT5G15022.1	703	542.402	21	1.4956
AT5G02695.1	791	630.402	9.6053	0.588589
AT5G07975.1	438	277.708	0	0
AT5G59662.2	1089	928.402	0	0
AT5G08175.1	344	184.753	0	0
AT5G08870.1	250	96.6869	13.0054	5.19605
AT5G08990.1	257	103.028	3	1.12482
AT5G41612.1	2956	2795.4	0	0
AT5G41612.2	2059	1898.4	44.5404	0.906327
AT5G09160.1	202	57.6129	1	0.6705
AT5G07025.1	412	251.917	0	0
AT5G18245.2	704	543.402	13.1256	0.933074
AT5G18245.3	2309	2148.4	6.16811	0.110906
AT5G18245.1	2981	2820.4	107.721	1.4754
AT5G18245.6	2876	2715.4	14.5484	0.206966
AT5G18245.7	782	621.402	0	0
AT5G18245.4	180	41.9471	0	0
AT5G18245.5	1779	1618.4	0	0
AT5G18245.8	1644	1483.4	0	0
AT5G08950.1	269	113.61	0	0
AT5G07515.1	236	84.4981	0	0
AT5G44562.1	696	535.402	2.37857	0.171615
AT5G08880.1	613	452.402	11.2784	0.963038
AT5G02605.1	750	589.402	8	0.524321
AT5G07015.1	441	280.708	0	0
AT5G06505.1	366	206.3	5.6886	1.06518
AT5G09155.1	895	734.402	263.542	13.8623
AT5G02455.1	449	288.68	0	0
AT5G01935.1	1250	1089.4	17.3418	0.614929
AT5G59732.2	2168	2007.4	139.125	2.67726
AT5G59732.1	2232	2071.4	486.875	9.0797
AT5G02415.1	769	608.402	22	1.39685
AT5G06665.1	646	485.402	38.1941	3.03958
AT5G60022.1	659	498.402	5.89175	0.45665
AT5G01815.1	441	280.708	139.101	19.1423
AT5G01732.1	3426	3265.4	24.6383	0.291469
AT5G65575.3	469	308.529	0	0
AT5G07265.1	319	160.788	7.07636	1.7001
AT5G09925.1	280	123.98	0	0
AT5G08285.1	215	67.6825	1	0.570745
AT5G03245.1	270	114.551	0	0
AT5G00990.1	560	399.402	18.3857	1.77824
AT5G00865.1	304	146.299	5	1.32022
AT5G02105.1	376	216.152	0	0
AT5G06385.1	388	228.085	0.033854	0.00573365
AT5G03975.1	299	141.605	0	0
AT5G38212.1	4835	4674.4	15.8993	0.131393
AT5G64572.1	1366	1205.4	219.112	7.02186
AT5G09685.1	246	93.1054	0	0
AT5G06865.2	1381	1220.4	88.2464	2.79327
AT5G04005.1	234	82.902	0	0
AT5G66558.2	2703	2542.4	80.6636	1.22561
AT5G66558.3	2850	2689.4	80.0293	1.14951
AT5G66558.1	2719	2558.4	38.5091	0.581452
AT5G00815.1	257	103.028	0	0
AT5G09185.1	265	110.001	3.41917	1.20072
AT5G02155.1	374	214.152	0	0
AT5G09855.1	258	103.888	17.153	6.37812
AT5G01945.1	227	77.081	1	0.501154
AT5G08980.1	419	258.866	0	0
AT5G03255.1	2664	2503.4	25.8475	0.398847
AT5G04185.1	256	102.178	2	0.75612
AT5G06235.1	596	435.402	87.4315	7.75705
AT5G09595.1	1637	1476.4	0	0
AT5G00820.1	279	123.043	15.2453	4.78625
AT5G19221.2	988	827.402	13.7185	0.640483
AT5G03235.1	211	64.5692	3	1.79479
AT5G07275.1	236	84.4981	4.70175	2.14947
AT5G02595.1	398	237.991	1	0.162314
AT5G07285.1	502	341.402	36	4.07339
AT5G06155.1	920	759.402	2.09349	0.106492
AT5G06155.3	693	532.402	0	0
AT5G00880.1	477	316.435	0	0
AT5G06155.2	957	796.402	0	0
AT5G08885.1	547	386.402	0.000252058	2.51988e-05
AT5G03825.1	350	190.678	1	0.20259
AT5G36002.5	1509	1348.4	29.3174	0.839893
AT5G36002.4	1400	1239.4	20.6126	0.642449
AT5G36002.3	1298	1137.4	5.25378e-07	1.78433e-08
AT5G36002.2	1551	1390.4	12.8872	0.358043
AT5G36002.1	1445	1284.4	14.1829	0.426563
AT5G07895.1	200	56.1135	3	2.06525
AT5G59662.1	1193	1032.4	11.1392	0.416795
AT5G01595.1	264	109.16	19	6.72372
AT5G00905.1	201	56.9049	0	0
AT5G02225.1	207	61.4547	7	4.40009
AT5G65575.1	1095	934.402	19.8128	0.819089
AT5G65575.2	716	555.402	406.9	28.3009
AT5G06695.2	547	386.402	0	0
AT5G06695.1	2216	2055.4	463.201	8.70545
AT5G42092.1	1891	1730.4	4217.02	94.1406
AT5G03185.1	266	110.864	410.951	143.191
AT5G01215.2	1698	1537.4	91.9864	2.31129
AT5G01215.1	1793	1632.4	1643.76	38.8982
AT5G09030.1	1739	1578.4	0	0
AT5G08960.1	287	130.395	0	0
AT5G09785.1	383	223.13	1	0.173125
AT5G02705.1	426	265.736	6	0.872208
AT5G48775.3	3370	3209.4	41.6687	0.501539
AT5G48775.4	942	781.402	0	0
AT5G01005.1	247	94.0167	0	0
AT5G06395.1	884	723.402	1223.22	65.3198
AT5G07985.1	273	117.277	54.9798	18.1096
AT5G02095.1	455	294.65	50.8643	6.66845
AT5G01125.1	340	180.844	1	0.213606
AT5G02555.1	435	274.736	0	0
AT5G03805.1	473	312.467	3.83197	0.473736
AT5G03195.1	304	146.299	4	1.05618
AT5G03175.1	520	359.402	5	0.537413
AT5G03175.2	616	455.402	1.07021	0.090781
AT5G08235.1	630	469.402	5	0.411476
AT5G04375.1	292	135.069	0	0
AT5G01555.1	246	93.1054	6.75739	2.80364
AT5G04015.1	231	80.4748	0	0
AT5G08830.1	241	88.7682	3.86199	1.68063
AT5G08920.1	1587	1426.4	0	0
AT5G01095.1	440	279.708	0	0
AT5G05435.2	876	715.402	130.931	7.06989
AT5G05435.1	1248	1087.4	29.5062	1.04819
AT5G05435.6	1016	855.402	8.70306	0.393025
AT5G05435.5	970	809.402	0	0
AT5G05435.4	533	372.402	0	0
AT5G67488.3	921	760.402	12.1023	0.614813
AT5G67488.2	643	482.402	376.506	30.1496
AT5G67488.1	916	755.402	13.0622	0.667969
AT5G06865.1	1402	1241.4	1.3905e-07	4.32692e-09
AT5G01375.1	331	172.199	0	0
AT5G08840.1	202	57.6129	1	0.6705
AT5G08820.1	948	787.402	41.1558	2.01908
AT5G09385.1	253	99.42	11	4.27403
AT5G03835.1	290	133.274	1.6263	0.471383
AT1G09023.6	4298	4137.4	10.3683	0.0968051
AT1G44125.6	6588	6427.4	11.1213	0.0668403
AT2G10921.3	1149	988.402	0	0
AT2G31751.5	1318	1157.4	0	0
AT2G35738.3	3323	3162.4	28.3174	0.345904
AT3G09745.4	2341	2180.4	11.5353	0.204367
AT3G29644.4	2541	2380.4	11.7169	0.190144
AT3G51075.11	4114	3953.4	3.4168	0.0333862
AT3G51075.6	4182	4021.4	0	0
AT3G52072.5	2294	2133.4	0	0
AT5G05435.3	1296	1135.4	3.85938	0.131307
AT1G05257.1	116	8.47569	0	0
AT1G09837.1	190	48.8923	1	0.790093
AT1G05463.1	194	51.6516	2	1.49577
AT1G09903.1	188	47.3733	0	0
AT1G07757.1	190	48.8923	0	0
AT1G68568.1	510	349.402	2.69794	0.298281
AT1G68568.2	187	46.6727	0	0
AT1G07847.1	199	55.3601	66.807	46.617
AT1G07543.1	196	53.145	1	0.726869
AT1G08747.1	318	159.821	0	0
AT1G08547.1	196	53.145	0	0
AT1G07963.1	185	45.2397	3	2.56165
AT1G08427.1	195	52.454	3	2.20933
AT1G09923.1	197	53.9048	1	0.716623
AT1G08747.2	184	44.5837	1.51027	1.30857
AT1G09843.1	181	42.5401	0	0
AT1G05353.1	197	53.9048	0	0
AT1G04057.1	187	46.6727	0	0
AT1G07647.1	193	50.9673	0	0
AT1G68568.3	352	192.639	0	0
AT2G08135.1	183	43.8786	0	0
AT2G08915.1	189	48.1615	0	0
AT2G09735.1	99	29.25	0	0
AT2G09000.1	194	51.6516	0	0
AT2G31902.5	1657	1496.4	39.0474	1.008
AT2G31902.1	1121	960.402	35.4532	1.42601
AT2G31902.2	273	117.277	1	0.329386
AT2G31902.3	488	327.435	5.29925	0.625184
AT2G09785.1	168	34.2862	0	0
AT2G08475.1	189	48.1615	0	0
AT2G09400.1	198	54.5646	0	0
AT2G08205.1	183	43.8786	1	0.880371
AT2G08915.2	228	77.8785	54.0437	26.8069
AT2G09395.1	96	28.1333	0	0
AT2G08330.1	168	34.2862	0	0
AT2G09035.1	184	44.5837	0	0
AT2G08745.1	146	21.6817	0	0
AT2G09045.1	142	19.6949	1	1.96139
AT2G09675.1	183	43.8786	0	0
AT3G01905.1	197	53.9048	0	0
AT3G03155.2	196	53.145	0	0
AT3G01925.1	190	48.8923	1	0.790093
AT3G08170.1	245	92.1933	1	0.419005
AT3G08170.2	185	45.2397	3.38497	2.89037
AT3G03155.1	194	51.6516	0	0
AT3G02475.1	137	17.3295	2.0758	4.6272
AT3G08975.1	183	43.8786	0	0
AT3G08895.1	199	55.3601	0	0
AT3G03745.1	128	13.1797	0	0
AT3G04685.1	176	39.5059	0	0
AT3G02585.1	184	44.5837	0	0
AT3G02115.1	172	36.8758	6.12039	6.41146
AT3G08085.1	189	48.1615	0	0
AT3G01615.1	194	51.6516	0	0
AT3G08705.1	198	54.5646	0	0
