target_id	length	eff_length	est_counts	tpm
AT5G25360.3	958	797.134	168.606	9.67793
AT5G09510.1	1278	1117.13	2046.67	83.8271
AT5G09510.2	766	605.134	4481.82	338.879
AT5G49650.2	1983	1822.13	611.483	15.3549
AT5G36450.1	604	443.134	0	0
AT5G03400.1	513	352.206	1	0.129911
AT5G06860.1	1169	1008.13	3266.47	148.253
AT5G43990.12	1947	1786.13	2.95755	0.0757635
AT5G56040.2	3735	3574.13	1829.68	23.4232
AT5G56040.1	3751	3590.13	21.3233	0.271759
AT5G12360.2	964	803.134	88.1225	5.02042
AT5G39900.1	2280	2119.13	376	8.11841
AT5G55500.1	2080	1919.13	1114	26.5596
AT5G47140.1	2274	2113.13	824	17.8419
AT5G12360.1	879	718.134	24.8775	1.58505
AT5G46810.1	1127	966.134	0	0
AT5G51915.1	174	38.6244	2.09238	2.47868
AT5G41480.1	1856	1695.13	341	9.20433
AT5G64401.1	162	31.3085	0	0
AT5G48595.1	297	139.376	0	0
AT5G02980.1	1008	847.134	0	0
AT5G66070.4	573	412.134	0	0
AT5G37970.1	1089	928.134	0	0
AT5G20480.2	4306	4145.13	57.7112	0.637036
AT5G20480.1	3900	3739.13	32.2888	0.395114
AT5G34887.1	400	239.75	0	0
AT5G15980.1	2613	2452.13	1658	30.9373
AT5G39030.1	2810	2649.13	0	0
AT5G28288.1	255	101.047	0	0
AT5G39030.2	2408	2247.13	0	0
AT5G37370.12	749	588.134	1.34563e-07	1.04687e-08
AT5G37370.10	665	504.134	7.86882	0.714176
AT5G37370.11	840	679.134	0	0
AT5G55290.3	401	240.75	168.945	32.1087
AT5G55290.2	241	88.9953	154.254	79.3068
AT5G55290.1	871	710.134	1185.8	76.4035
AT5G49540.1	668	507.134	1176.1	106.112
AT5G45850.1	1816	1655.13	17	0.469956
AT5G59710.3	2460	2299.13	0	0
AT5G04000.1	790	629.134	79.3472	5.77072
AT5G04000.2	762	601.134	22.6528	1.72422
AT5G45830.2	1185	1024.13	0	0
AT5G45830.3	1201	1040.13	3.58324	0.157626
AT5G45830.1	1203	1042.13	0.416764	0.0182982
AT5G27550.1	2571	2410.13	319.249	6.0608
AT5G54430.6	1024	863.134	683.284	36.2214
AT5G45830.4	1715	1554.13	0	0
AT5G27550.2	2533	2372.13	161.751	3.11997
AT5G45640.1	2265	2104.13	0	0
AT5G37040.1	729	568.134	0	0
AT5G04430.1	1585	1424.13	5515.48	177.204
AT5G66900.3	2918	2757.13	0	0
AT5G04430.2	1005	844.134	1667.52	90.386
AT5G21040.1	2099	1938.13	356.215	8.40951
AT5G21040.3	2025	1864.13	219.648	5.39129
AT5G21040.2	2173	2012.13	152.136	3.45953
AT5G53930.1	1896	1735.13	747	19.6983
AT5G42660.1	1848	1687.13	961	26.0625
AT5G35927.1	287	130.124	0	0
AT5G04410.1	2268	2107.13	2247	48.7925
AT5G11970.1	976	815.134	1213.42	68.1119
AT5G28460.1	2667	2506.13	647.803	11.8272
AT5G44070.1	1815	1654.13	1497.94	41.4349
AT5G44070.2	1898	1737.13	5.05558	0.133162
AT5G51820.1	2499	2338.13	499	9.76502
AT5G48470.1	1495	1334.13	233	7.99095
AT5G57220.1	1768	1607.13	146	4.15664
AT5G48945.1	401	240.75	0	0
AT5G57530.1	1146	985.134	1047	48.6288
AT5G15740.1	2559	2398.13	1562	29.8023
AT5G66050.4	1353	1192.13	68.2181	2.61828
AT5G55940.1	1075	914.134	2949.75	147.644
AT5G50345.1	391	230.797	0	0
AT5G48450.2	2239	2078.13	246.944	5.43709
AT5G48450.1	1918	1757.13	0.0560178	0.00145869
AT5G43070.1	994	833.134	425	23.3408
AT5G03390.1	1665	1504.13	50	1.52099
AT5G65060.2	835	674.134	82.1305	5.57442
AT5G66610.1	2053	1892.13	9.23609e-08	2.23346e-09
AT5G65400.1	1039	878.134	70	3.64736
AT5G40410.1	1981	1820.13	33	0.829569
AT5G66610.2	1897	1736.13	0	0
AT5G60860.1	1046	885.134	311	16.0766
AT5G51230.1	2599	2438.13	676.627	12.698
AT5G11420.1	1629	1468.13	391	12.1858
AT5G10340.1	1338	1177.13	1	0.0388701
AT5G65400.2	1162	1001.13	0	0
AT5G11440.2	1127	966.134	304.754	14.4329
AT5G11440.1	531	370.134	43.2463	5.34603
AT5G66630.1	2412	2251.13	20	0.406509
AT5G51330.1	2200	2039.13	4	0.0897545
AT5G17522.1	459	298.339	45.7411	7.01519
AT5G44520.1	1300	1139.13	80.817	3.24616
AT5G17830.2	1730	1569.13	0	0
AT5G07860.1	1657	1496.13	1007	30.7965
AT5G26340.1	2580	2419.13	705	13.3343
AT5G51330.2	1995	1834.13	0	0
AT5G20930.1	2648	2487.13	538	9.89749
AT5G43260.1	964	803.134	200	11.3942
AT5G57567.1	253	99.2255	1.92456	0.887462
AT5G57567.2	688	527.134	3.29826	0.286289
AT5G48490.1	579	418.134	0	0
AT5G05250.1	1500	1339.13	401	13.7013
AT5G13940.1	2598	2437.13	1.65415	0.0310554
AT5G19800.1	657	496.134	161	14.848
AT5G39365.1	490	329.274	0	0
AT5G43240.4	1565	1404.13	0	0
AT5G43240.3	1868	1707.13	0	0
AT5G43240.2	1434	1273.13	0	0
AT5G43240.1	1697	1536.13	0	0
AT5G09580.1	1520	1359.13	114	3.83782
AT5G58690.1	2265	2104.13	40.2075	0.87433
AT5G58690.2	2191	2030.13	0	0
AT5G58690.3	2031	1870.13	233.792	5.72005
AT5G06520.1	2109	1948.13	0	0
AT5G59110.1	519	358.134	1	0.12776
AT5G03800.1	2913	2752.13	107	1.77892
AT5G02920.1	1167	1006.13	0	0
AT5G64580.1	3034	2873.13	452	7.19821
AT5G25450.2	360	200.303	12.3202	2.81432
AT5G25450.3	641	480.134	0	0
AT5G67310.1	1783	1622.13	1.00228	0.0282713
AT5G14995.1	306	147.942	0	0
AT5G25390.1	944	783.134	0	0
AT5G25390.2	1070	909.134	0	0
AT5G37710.2	2379	2218.13	235.192	4.8515
AT5G22750.1	3665	3504.13	235	3.06852
AT5G37710.1	1540	1379.13	409.808	13.5962
AT5G17910.2	4674	4513.13	1151.88	11.678
AT5G67300.1	1985	1824.13	2467.2	61.8857
AT5G26180.4	2501	2340.13	47.8863	0.936294
AT5G58790.3	191	49.9397	0	0
AT5G12070.1	459	298.339	0	0
AT5G39170.1	465	304.339	0	0
AT5G47060.2	1191	1030.13	0	0
AT5G02502.1	521	360.134	689	87.538
AT5G18735.1	1320	1159.13	0	0
AT5G64460.11	732	571.134	412.253	33.0269
AT5G53080.1	1914	1753.13	74	1.93134
AT5G17850.2	2054	1893.13	61.4383	1.48491
AT5G27765.1	388	227.819	0	0
AT5G45880.1	931	770.134	9	0.53471
AT5G16730.1	3138	2977.13	2721	41.8188
AT5G22340.1	1804	1643.13	164.656	4.58509
AT5G55450.1	876	715.134	1	0.0639815
AT5G64395.1	96	38	0	0
AT5G49050.1	453	292.339	0	0
AT5G46910.1	3412	3251.13	705.635	9.93087
AT5G45130.2	1033	872.134	8.13597	0.426843
AT5G45130.1	1317	1156.13	2857.86	113.103
AT5G44010.3	1411	1250.13	24.2932	0.88914
AT5G44010.2	2247	2086.13	19.7271	0.432676
AT5G44010.1	1333	1172.13	29.9797	1.17028
AT5G27960.1	963	802.134	0	0
AT5G58310.1	1004	843.134	1	0.0542682
AT5G45120.1	1476	1315.13	2	0.0695828
AT5G17300.2	1945	1784.13	102.712	2.63411
AT5G17300.1	1930	1769.13	259.779	6.7187
AT5G06540.1	1973	1812.13	73	1.84321
AT5G42700.1	1029	868.134	129.631	6.83225
AT5G42700.2	808	647.134	42.3691	2.99569
AT5G15860.1	2301	2140.13	664.902	14.2154
AT5G03170.1	908	747.134	1043	63.8745
AT5G58787.3	1508	1347.13	29.8835	1.01499
AT5G58787.2	1318	1157.13	26.496	1.04771
AT5G19595.1	192	50.6558	0	0
AT5G39715.1	481	320.307	0	0
AT5G03150.1	2290	2129.13	671	14.4199
AT5G54840.1	1135	974.134	719.076	33.7752
AT5G54840.3	1113	952.134	73.0991	3.51282
AT5G54840.2	1610	1449.13	182.825	5.77256
AT5G36180.1	1589	1428.13	173.539	5.55995
AT5G36180.2	1582	1421.13	142.697	4.59433
AT5G36180.3	1936	1775.13	751.837	19.3791
AT5G36180.4	1566	1405.13	141.315	4.60164
AT5G36180.5	1208	1047.13	657.653	28.7366
AT5G38880.1	3519	3358.13	1031	14.0476
AT5G54560.1	1583	1422.13	1	0.0321737
AT5G56510.5	1728	1567.13	0	0
AT5G56510.4	1932	1771.13	0	0
AT5G56510.6	1791	1630.13	0	0
AT5G56510.1	2345	2184.13	6	0.125694
AT5G56510.3	2080	1919.13	0	0
AT5G56510.2	2036	1875.13	0	0
AT5G52950.1	3014	2853.13	205.083	3.28889
AT5G52950.2	3221	3060.13	40.9169	0.611792
AT5G38890.1	936	775.134	561	33.1152
AT5G54540.1	1447	1286.13	1860	66.1711
AT5G62880.1	1244	1083.13	915.258	38.6637
AT5G62880.2	1304	1143.13	59.7422	2.39125
AT5G20050.1	1834	1673.13	1379	37.7116
AT5G47590.2	1212	1051.13	0	0
AT5G47590.1	1201	1040.13	5	0.219949
AT5G65100.1	1701	1540.13	1	0.0297087
AT5G28010.1	829	668.134	51	3.4926
AT5G52970.2	910	749.134	0	0
AT5G52970.1	1122	961.134	49	2.33267
AT5G28010.2	891	730.134	0	0
AT5G39775.1	537	376.134	0	0
AT5G60210.4	3300	3139.13	0	0
AT5G54700.2	2347	2186.13	57.8865	1.21155
AT5G54700.1	1443	1282.13	2.11352	0.0754248
AT5G16710.1	1088	927.134	587	28.9693
AT5G57569.1	264	109.002	1.77718	0.745999
AT5G43780.1	1904	1743.13	8200	215.241
AT5G61300.2	2081	1920.13	38.7479	0.923334
AT5G61300.1	2194	2033.13	135.252	3.04383
AT5G27650.1	3583	3422.13	355	4.7465
AT5G12900.1	2118	1957.13	399	9.32812
AT5G23250.2	1614	1453.13	5.33889	0.168107
AT5G23250.3	1743	1582.13	21.1846	0.612658
AT5G46410.3	2830	2669.13	112.881	1.93505
AT5G23250.1	1482	1321.13	1718.48	59.5167
AT5G64080.2	1010	849.134	107.45	5.78993
AT5G64080.1	549	388.134	66.5496	7.84523
AT5G16410.1	1760	1599.13	49	1.40202
AT5G61710.1	948	787.134	0	0
AT5G64300.1	2459	2298.13	1960	39.0232
AT5G05080.4	1353	1192.13	0	0
AT5G05080.3	1215	1054.13	43.3091	1.87986
AT5G05080.2	1082	921.134	29.0156	1.44128
AT5G05080.1	1344	1183.13	4579.68	177.11
AT5G15265.2	326	167.154	160.196	43.8506
AT5G15265.1	634	473.134	644.804	62.357
AT5G64740.1	4172	4011.13	7095	80.9333
AT5G47950.1	1638	1477.13	954	29.5509
AT5G20590.2	1217	1056.13	331.892	14.3787
AT5G15533.1	117	8.83241	0	0
AT5G02150.1	1213	1052.13	235.654	10.2482
AT5G02150.2	1156	995.134	94.4738	4.34382
AT5G02150.3	1167	1006.13	0	0
AT5G52965.1	363	203.263	0	0
AT5G49640.1	680	519.134	308	27.1464
AT5G62720.1	1525	1364.13	995.054	33.3758
AT5G62720.2	1478	1317.13	40.9456	1.42239
AT5G01720.1	3093	2932.13	838.363	13.0825
AT5G18580.1	1812	1651.13	1744	48.3288
AT5G20030.2	1635	1474.13	28.4277	0.882362
AT5G20030.1	1157	996.134	103.572	4.75738
AT5G22180.1	510	349.206	0	0
AT5G47070.1	2026	1865.13	83	2.03615
AT5G45550.1	1082	921.134	2659	132.08
AT5G52540.1	1708	1547.13	1083	32.0289
AT5G08630.3	3220	3059.13	0	0
AT5G08630.2	2871	2710.13	333.223	5.62582
AT5G08630.1	2737	2576.13	188.777	3.35292
AT5G63030.1	730	569.134	889	71.4708
AT5G66052.1	799	638.134	566.497	40.6189
AT5G15010.1	1979	1818.13	175	4.40407
AT5G35370.1	2839	2678.13	620	10.5926
AT5G08620.1	2056	1895.13	1058	25.5439
AT5G28720.1	342	182.59	0	0
AT5G01080.1	555	394.134	0	0
AT5G07270.1	2086	1925.13	685	16.2806
AT5G41580.1	2822	2661.13	248	4.26409
AT5G28530.2	2972	2811.13	176.146	2.86704
AT5G28740.1	3152	2991.13	1878	28.7277
AT5G20420.1	4214	4053.13	4	0.0451555
AT5G01060.1	1641	1480.13	167.072	5.16471
AT5G01060.3	1718	1557.13	15.0956	0.443574
AT5G01060.2	1738	1577.13	5.83192	0.169194
AT5G61810.2	1801	1640.13	18.9557	0.528813
AT5G61810.1	1955	1794.13	358.044	9.13111
AT5G58860.1	1864	1703.13	1972	52.9785
AT5G20440.1	691	530.134	1	0.086309
AT5G25757.1	2095	1934.13	4439.71	105.029
AT5G36080.1	462	301.339	0	0
AT5G65410.1	1553	1392.13	0	0
AT5G19660.2	3470	3309.13	50.3578	0.696297
AT5G19660.3	2449	2288.13	84.4837	1.6894
AT5G19660.1	3456	3295.13	474.159	6.58404
AT5G64130.2	761	600.134	16.3792	1.24878
AT5G14130.1	1260	1099.13	176.003	7.32675
AT5G45890.1	1306	1145.13	0	0
AT5G14130.2	1280	1119.13	15.9968	0.654024
AT5G11700.1	5048	4887.13	0	0
AT5G19640.1	2177	2016.13	0	0
AT5G11700.2	5258	5097.13	1604	14.3986
AT5G59520.1	1442	1281.13	5619	200.681
AT5G42635.1	357	197.363	0	0
AT5G63850.1	2101	1940.13	1793	42.2854
AT5G19875.1	1098	937.134	337	16.4539
AT5G64990.1	916	755.134	25	1.51481
AT5G14110.1	795	634.134	33	2.38108
AT5G19400.4	3219	3058.13	12.8207	0.191822
AT5G19400.5	3947	3786.13	1530.75	18.4991
AT5G19400.2	3681	3520.13	155.895	2.02635
AT5G19400.3	3715	3554.13	1.80921e-06	2.32915e-08
AT5G19400.1	3601	3440.13	690.529	9.18435
AT5G24980.1	885	724.134	553	34.942
AT5G62000.2	3765	3604.13	1642.19	20.8479
AT5G19210.1	1468	1307.13	48.7422	1.70619
AT5G12480.2	1729	1568.13	0	0
AT5G12480.1	2228	2067.13	1835	40.6171
AT5G13295.1	354	194.421	15.5409	3.65741
AT5G42260.1	1606	1445.13	0	0
AT5G64830.2	1539	1378.13	46.9569	1.55901
AT5G61550.4	2757	2596.13	76.4	1.34651
AT5G61550.3	2864	2703.13	95.8689	1.62275
AT5G61550.2	2707	2546.13	0	0
AT5G61550.1	2880	2719.13	157.731	2.65417
AT5G10500.1	2748	2587.13	0	0
AT5G15745.1	192	50.6558	0	0
AT5G47570.1	794	633.134	2546	183.994
AT5G02390.2	2555	2394.13	0	0
AT5G02390.3	2685	2524.13	28.3748	0.514355
AT5G02390.1	2897	2736.13	51.6252	0.863308
AT5G61530.1	1368	1207.13	877.229	33.2506
AT5G61530.3	1481	1320.13	0	0
AT5G61530.2	1504	1343.13	0	0
AT5G10130.1	1053	892.134	3362	172.429
AT5G37340.1	1809	1648.13	0	0
AT5G37340.3	1723	1562.13	96.5716	2.82861
AT5G37340.2	1780	1619.13	8.78641	0.248296
AT5G37340.4	2145	1984.13	17.642	0.406835
AT5G52360.1	816	655.134	0	0
AT5G10110.1	1488	1327.13	209	7.20565
AT5G16830.1	1213	1052.13	1553	67.5371
AT5G40860.2	1147	986.134	63.1479	2.92998
AT5G65810.1	1243	1082.13	2744	116.023
AT5G24150.1	1975	1814.13	0	0
AT5G24150.2	1863	1702.13	1	0.0268812
AT5G59540.2	1414	1253.13	121.594	4.43973
AT5G59540.1	1789	1628.13	794.406	22.3251
AT5G05810.1	1780	1619.13	53	1.49773
AT5G23535.2	830	669.134	208.134	14.2322
AT5G57655.2	2049	1888.13	1019.14	24.6969
AT5G23535.1	1015	854.134	1829.87	98.0246
AT5G08250.1	1791	1630.13	54.9926	1.54356
AT5G55125.1	645	484.134	1178.63	111.392
AT5G55125.2	569	408.134	20.3711	2.28378
AT5G08250.2	1954	1793.13	99.0074	2.52637
AT5G52330.4	1320	1159.13	30.4037	1.20015
AT5G40855.1	237	85.5755	0	0
AT5G05420.1	432	271.449	2	0.33712
AT5G55840.3	3291	3130.13	0	0
AT5G55840.1	4345	4184.13	72.9083	0.797284
AT5G05400.3	2341	2180.13	0	0
AT5G05400.2	3112	2951.13	96.2555	1.49238
AT5G05400.1	3042	2881.13	377.745	5.99897
AT5G11090.1	1170	1009.13	99.5856	4.51533
AT5G54110.2	1918	1757.13	70.0718	1.82465
AT5G54110.1	1364	1203.13	563.891	21.4448
AT5G64040.2	854	693.134	8.03817	0.530618
AT5G65720.1	1916	1755.13	4005.41	104.419
AT5G64040.1	1018	857.134	229.962	12.2758
AT5G63350.1	1387	1226.13	2	0.0746335
AT5G49460.1	2072	1911.13	2481.93	59.421
AT5G49460.2	2637	2476.13	3094.07	57.1739
AT5G41660.1	1551	1390.13	0	0
AT5G49740.1	2491	2330.13	0	0
AT5G56368.1	282	125.451	0	0
AT5G64460.10	940	779.134	0	0
AT5G48485.1	813	652.134	0	0
AT5G52790.4	2412	2251.13	7.76041	0.157734
AT5G57820.1	667	506.134	12	1.08482
AT5G28823.1	1707	1546.13	0	0
AT5G23960.1	1925	1764.13	0	0
AT5G23960.2	1795	1634.13	0	0
AT5G02610.2	827	666.134	13.7701	0.945838
AT5G02610.1	903	742.134	3936.23	242.683
AT5G51160.1	1696	1535.13	226	6.73603
AT5G24390.1	2245	2084.13	268	5.88371
AT5G65720.3	2014	1853.13	18.9095	0.466891
AT5G52300.1	2171	2010.13	0	0
AT5G52300.2	2131	1970.13	4	0.0928979
AT5G55690.1	961	800.134	0	0
AT5G44280.3	1550	1389.13	0.03935	0.00129611
AT5G25800.1	2061	1900.13	337.612	8.12971
AT5G15970.1	750	589.134	3960.61	307.602
AT5G51140.2	1277	1116.13	509.206	20.8746
AT5G51140.1	1584	1423.13	388.63	12.4949
AT5G27490.1	1234	1073.13	566	24.1326
AT5G16020.1	2175	2014.13	0	0
AT5G56180.2	1800	1639.13	7.32925	0.204591
AT5G56180.3	1644	1483.13	21.2775	0.65642
AT5G56180.1	1737	1576.13	497.393	14.4394
AT5G04530.1	2094	1933.13	0	0
AT5G59130.4	2369	2208.13	0	0
AT5G25820.1	2346	2185.13	553	11.5795
AT5G12420.1	1859	1698.13	1464.91	39.4712
AT5G50040.1	1052	891.134	0	0
AT5G12420.2	1813	1652.13	119.091	3.2982
AT5G53230.1	1161	1000.13	0	0
AT5G55820.8	5109	4948.13	4.28997e-06	3.96693e-08
AT5G55820.9	5896	5735.13	233.53	1.86312
AT5G56480.1	409	248.627	0	0
AT5G44150.1	1378	1217.13	352	13.2326
AT5G55820.1	5481	5320.13	0.000235497	2.02537e-06
AT5G55820.2	5622	5461.13	0	0
AT5G55820.3	5202	5041.13	0.000616129	5.59224e-06
AT5G55820.4	5292	5131.13	0	0
AT5G55820.5	5310	5149.13	14.0607	0.124943
AT5G55820.6	5121	4960.13	8.34821e-08	7.70091e-10
AT5G44410.1	1936	1775.13	194	5.00049
AT5G44690.1	2358	2197.13	2	0.04165
AT5G41071.1	183	44.3904	0	0
AT5G48290.1	929	768.134	916.226	54.5767
AT5G48290.3	965	804.134	202.225	11.5066
AT5G48290.2	770	609.134	176.549	13.2615
AT5G66770.1	2609	2448.13	356	6.6536
AT5G43211.1	165	33.1132	0	0
AT5G11570.1	1458	1297.13	78	2.75139
AT5G14250.1	1666	1505.13	1494.38	45.4285
AT5G14250.2	1664	1503.13	45.6163	1.38856
AT5G14230.2	2192	2031.13	10.0228	0.225784
AT5G14230.1	2638	2477.13	228.701	4.22435
AT5G26180.1	2267	2106.13	357.334	7.76301
AT5G26180.3	2612	2451.13	125.816	2.34861
AT5G26180.2	2453	2292.13	54.9635	1.09718
AT5G26180.5	2244	2083.13	0	0
AT5G17910.3	4817	4656.13	0	0
AT5G57630.1	1943	1782.13	938.944	24.1069
AT5G17910.1	4902	4741.13	291.122	2.80954
AT5G37460.1	1890	1729.13	5	0.132307
AT5G02690.1	360	200.303	44	10.051
AT5G39680.1	2449	2288.13	37	0.739881
AT5G57620.1	1383	1222.13	829	31.0368
AT5G65600.1	2633	2472.13	10	0.185084
AT5G56452.1	1199	1038.13	0	0
AT5G50760.1	1174	1013.13	1875	84.6791
AT5G40710.2	1351	1190.13	0	0
AT5G16040.2	1124	963.134	0	0
AT5G16040.1	1541	1380.13	688	22.8091
AT5G52200.1	887	726.134	1396.1	87.9716
AT5G52200.3	1268	1107.13	22.8968	0.946272
AT5G52200.2	1137	976.134	0	0
AT5G01570.5	603	442.134	8.37463	0.866669
AT5G01570.4	978	817.134	2.57549	0.144214
AT5G01570.3	762	601.134	3.78072	0.287769
AT5G01570.2	878	717.134	0	0
AT5G01570.1	698	537.134	15.2692	1.30069
AT5G58270.1	2669	2508.13	642	11.7119
AT5G11270.1	1509	1348.13	361	12.2523
AT5G53290.1	1568	1407.13	782	25.4281
AT5G05100.1	1679	1518.13	1889	56.9329
AT5G61170.1	920	759.134	8941	538.901
AT5G41340.1	1030	869.134	1056.27	55.6071
AT5G41340.2	1180	1019.13	53.7296	2.41226
AT5G11250.3	3800	3639.13	102.543	1.28929
AT5G11250.2	4081	3920.13	15.8884	0.185447
AT5G11250.1	3753	3592.13	20.5682	0.261991
AT5G61150.2	2062	1901.13	298.306	7.17946
AT5G61150.1	2287	2126.13	1615.69	34.7704
AT5G20935.2	317	158.417	0	0
AT5G20935.1	430	269.449	6	1.01887
AT5G19210.3	1591	1430.13	10.0748	0.32233
AT5G19210.2	1774	1613.13	13.183	0.373925
AT5G16930.1	2419	2258.13	603.324	12.2248
AT5G65530.1	2034	1873.13	1148	28.0424
AT5G48730.1	1705	1544.13	78.1116	2.31458
AT5G41060.1	1947	1786.13	593.039	15.1919
AT5G09730.1	2863	2702.13	14	0.237063
AT5G43500.4	2202	2041.13	0	0
AT5G44800.1	7892	7731.13	737	4.3618
AT5G48620.4	3141	2980.13	2.28872	0.0351397
AT5G55690.2	856	695.134	0	0
AT5G45240.2	2693	2532.13	3	0.0542096
AT5G22000.1	1958	1797.13	1557.55	39.6555
AT5G22000.2	1242	1081.13	339.452	14.3661
AT5G22000.3	1841	1680.13	40.5392	1.10401
AT5G22000.4	1116	955.134	149.459	7.15976
AT5G38150.1	1740	1579.13	160	4.63599
AT5G62120.1	438	277.366	0	0
AT5G63090.4	1083	922.134	0	0
AT5G56452.2	681	520.134	0	0
AT5G51480.1	2402	2241.13	0	0
AT5G26200.1	1263	1102.13	80	3.32122
AT5G03960.2	1215	1054.13	162.167	7.03894
AT5G03960.3	1496	1335.13	178.497	6.11715
AT5G03960.1	1470	1309.13	133.336	4.66021
AT5G35550.2	1146	985.134	0	0
AT5G35550.1	841	680.134	2	0.134548
AT5G63090.1	1082	921.134	0	0
AT5G63090.2	771	610.134	0	0
AT5G63090.3	691	530.134	2	0.172618
AT5G45310.2	1339	1178.13	0	0
AT5G42470.1	1560	1399.13	582	19.0329
AT5G38680.1	1074	913.134	0	0
AT5G41763.1	521	360.134	39.7513	5.05044
AT5G03940.1	2022	1861.13	482	11.8498
AT5G41763.3	330	171.035	6.24868	1.67165
AT5G41763.2	329	170.052	0	0
AT5G26610.1	1200	1039.13	148.937	6.55802
AT5G18730.1	2407	2246.13	21	0.427785
AT5G17280.1	597	436.134	676.681	70.9914
AT5G63610.1	2001	1840.13	657	16.3365
AT5G54760.1	758	597.134	1222.51	93.6747
AT5G45310.1	1290	1129.13	5	0.202613
AT5G51720.1	743	582.134	0	0
AT5G03790.1	1169	1008.13	6	0.272317
AT5G03790.2	1284	1123.13	0	0
AT5G46380.1	1824	1663.13	1	0.0275115
AT5G46380.2	2061	1900.13	0	0
AT5G23420.1	1221	1060.13	1413.99	61.0275
AT5G23420.2	687	526.134	3.01487	0.262189
AT5G60290.1	462	301.339	5	0.759202
AT5G06390.1	2470	2309.13	2381	47.1794
AT5G13020.2	1538	1377.13	27.1323	0.901473
AT5G13020.3	1735	1574.13	24.2083	0.703664
AT5G13020.1	2129	1968.13	1563.66	36.3521
AT5G36880.1	2655	2494.13	4509.26	82.7231
AT5G36880.3	2400	2239.13	55.5744	1.13563
AT5G36880.2	2735	2574.13	914.939	16.2631
AT5G48657.2	898	737.134	374.104	23.2214
AT5G48657.3	1124	963.134	2.35537e-05	1.11896e-06
AT5G48657.1	1383	1222.13	22.5989	0.846076
AT5G48657.6	1286	1125.13	0	0
AT5G25900.1	1931	1770.13	801	20.7047
AT5G48657.4	1106	945.134	286.267	13.8586
AT5G48657.5	933	772.134	21.0305	1.24623
AT5G42030.4	907	746.134	48.3445	2.96464
AT5G42030.3	1165	1004.13	21.784	0.99263
AT5G42030.2	1281	1120.13	39.5462	1.61539
AT5G42030.1	1258	1097.13	623.325	25.9954
AT5G62460.1	1188	1027.13	44.6831	1.99048
AT5G62180.1	1358	1197.13	553	21.1361
AT5G41310.1	3050	2889.13	3	0.0475111
AT5G22620.3	1383	1222.13	5.72248e-08	2.14243e-09
AT5G44530.1	2622	2461.13	1035.92	19.2589
AT5G57250.1	3661	3500.13	269.971	3.52919
AT5G20130.2	733	572.134	54.7044	4.37488
AT5G20130.1	853	692.134	449.296	29.7019
AT5G67090.1	2453	2292.13	97	1.9363
AT5G63510.1	1083	922.134	4146.85	205.762
AT5G55850.2	393	232.773	5.23928	1.02986
AT5G26610.3	1007	846.134	468.518	25.3355
AT5G26610.2	1378	1217.13	118.545	4.45641
AT5G21105.1	2466	2305.13	1132.4	22.4775
AT5G67270.1	1347	1186.13	688	26.5397
AT5G21105.3	1856	1695.13	0	0
AT5G21105.2	2021	1860.13	39.5952	0.973959
AT5G25220.1	2046	1885.13	275.166	6.67875
AT5G25220.2	1891	1730.13	42.8337	1.13278
AT5G24740.1	10517	10356.1	0	0
AT5G24740.3	10566	10405.1	74.81	0.328968
AT5G24740.2	10981	10820.1	143.939	0.608676
AT5G24740.5	10639	10478.1	156.515	0.683461
AT5G24740.4	10341	10180.1	0	0
AT5G24740.6	10124	9963.13	107.736	0.494776
AT5G59160.1	1733	1572.13	2255.81	65.6531
AT5G13780.1	1002	841.134	2954.63	160.723
AT5G55370.1	1065	904.134	7	0.354248
AT5G15170.1	2463	2302.13	369	7.33394
AT5G18790.1	482	321.307	387	55.1103
AT5G33806.1	1011	850.134	0	0
AT5G24400.1	1446	1285.13	2849	101.435
AT5G51620.3	706	545.134	169.288	14.2091
AT5G13760.1	2403	2242.13	350	7.14247
AT5G26910.4	3442	3281.13	28.8971	0.402969
AT5G61670.1	2188	2027.13	162.017	3.65696
AT5G26910.2	2792	2631.13	100.664	1.75054
AT5G26910.3	3312	3151.13	29.4482	0.427596
AT5G26910.1	3484	3323.13	178.991	2.46448
AT5G49350.2	771	610.134	188.958	14.1704
AT5G66130.2	2024	1863.13	13.2932	0.326457
AT5G22510.2	2463	2302.13	126.273	2.50969
AT5G22510.1	2760	2599.13	654.727	11.5259
AT5G51360.1	360	200.303	0	0
AT5G03230.1	1126	965.134	649	30.768
AT5G42620.2	3219	3058.13	0	0
AT5G09450.1	1640	1479.13	800	24.7471
AT5G53970.1	1665	1504.13	403	12.2591
AT5G60230.1	1234	1073.13	48.3487	2.06145
AT5G60230.2	1505	1344.13	6.65126	0.226414
AT5G29613.1	354	194.421	0	0
AT5G42620.1	3322	3161.13	1368	19.8009
AT5G04900.1	1400	1239.13	58	2.14166
AT5G07500.1	1037	876.134	0	0
AT5G62170.1	2498	2337.13	123.649	2.42074
AT5G60210.6	2105	1944.13	400.212	9.41902
AT5G60210.5	2773	2612.13	87.4473	1.53177
AT5G44460.1	1009	848.134	369	19.9069
AT5G60210.3	2432	2271.13	235.253	4.73951
AT5G60210.2	3397	3236.13	47.0879	0.665771
AT5G60210.1	2363	2202.13	0	0
AT5G37900.1	726	565.134	0	0
AT5G21960.1	1532	1371.13	0	0
AT5G65920.1	2357	2196.13	401.984	8.37514
